date,hour,home_team,home_pen,home_goals,x,away_goals,away_pen,away_team,who,match
2026-06-17,20h,Inglaterra,,2.0,x,1.0,,Croácia,LLM GPT,inglaterra-vs-croácia
2026-06-17,23h,Gana,,2.0,x,0.0,,Panamá,LLM GPT,gana-vs-panamá
2026-06-18,02h,Uzbequistão,,1.0,x,2.0,,Colômbia,LLM GPT,uzbequistão-vs-colômbia
2026-06-18,16h,República Tcheca,,2.0,x,1.0,,África do Sul,LLM GPT,república_tcheca-vs-áfrica_do_sul
2026-06-18,19h,Suíça,,2.0,x,0.0,,Bósnia,LLM GPT,suíça-vs-bósnia
2026-06-18,22h,Canadá,,2.0,x,0.0,,Catar,LLM GPT,canadá-vs-catar
2026-06-19,01h,México,,2.0,x,1.0,,Coréia do Sul,LLM GPT,méxico-vs-coréia_do_sul
2026-06-19,19h,Estados Unidos,,2.0,x,0.0,,Austrália,LLM GPT,estados_unidos-vs-austrália
2026-06-19,22h,Escócia,,1.0,x,1.0,,Marrocos,LLM GPT,escócia-vs-marrocos
2026-06-20,01h,Brasil,,3.0,x,0.0,,Haiti,LLM GPT,brasil-vs-haiti
2026-06-20,04h,Turquia,,1.0,x,1.0,,Paraguai,LLM GPT,turquia-vs-paraguai
2026-06-20,17h,Holanda,,2.0,x,1.0,,Suécia,LLM GPT,holanda-vs-suécia
2026-06-20,20h,Alemanha,,2.0,x,1.0,,Costa do Marfim,LLM GPT,alemanha-vs-costa_do_marfim
2026-06-21,00h,Equador,,2.0,x,0.0,,Curaçao,LLM GPT,equador-vs-curaçao
2026-06-21,04h,Tunísia,,0.0,x,1.0,,Japão,LLM GPT,tunísia-vs-japão
2026-06-21,16h,Espanha,,3.0,x,0.0,,Arábia Saudita,LLM GPT,espanha-vs-arábia_saudita
2026-06-21,19h,Bélgica,,2.0,x,0.0,,Irã,LLM GPT,bélgica-vs-irã
2026-06-21,22h,Uruguai,,2.0,x,0.0,,Cabo Verde,LLM GPT,uruguai-vs-cabo_verde
2026-06-22,01h,Nova Zelândia,,0.0,x,1.0,,Egito,LLM GPT,nova_zelândia-vs-egito
2026-06-22,17h,Argentina,,2.0,x,1.0,,Áustria,LLM GPT,argentina-vs-áustria
2026-06-22,21h,França,,3.0,x,0.0,,Iraque,LLM GPT,frança-vs-iraque
2026-06-23,00h,Noruega,,2.0,x,1.0,,Senegal,LLM GPT,noruega-vs-senegal
2026-06-23,03h,Jordânia,,0.0,x,1.0,,Argélia,LLM GPT,jordânia-vs-argélia
2026-06-23,17h,Portugal,,2.0,x,0.0,,Uzbequistão,LLM GPT,portugal-vs-uzbequistão
2026-06-23,20h,Inglaterra,,2.0,x,0.0,,Gana,LLM GPT,inglaterra-vs-gana
2026-06-23,23h,Panamá,,0.0,x,2.0,,Croácia,LLM GPT,panamá-vs-croácia
2026-06-24,02h,Colômbia,,2.0,x,0.0,,RD Congo,LLM GPT,colômbia-vs-rd_congo
2026-06-24,19h,Suíça,,2.0,x,1.0,,Canadá,LLM GPT,suíça-vs-canadá
2026-06-24,19h,Bósnia,,1.0,x,0.0,,Catar,LLM GPT,bósnia-vs-catar
2026-06-24,22h,Escócia,,0.0,x,2.0,,Brasil,LLM GPT,escócia-vs-brasil
2026-06-24,22h,Marrocos,,3.0,x,0.0,,Haiti,LLM GPT,marrocos-vs-haiti
2026-06-25,01h,República Tcheca,,1.0,x,1.0,,México,LLM GPT,república_tcheca-vs-méxico
2026-06-25,01h,África do Sul,,0.0,x,1.0,,Coréia do Sul,LLM GPT,áfrica_do_sul-vs-coréia_do_sul
2026-06-25,20h,Curaçao,,0.0,x,2.0,,Costa do Marfim,LLM GPT,curaçao-vs-costa_do_marfim
2026-06-25,20h,Equador,,1.0,x,2.0,,Alemanha,LLM GPT,equador-vs-alemanha
2026-06-25,23h,Japão,,1.0,x,1.0,,Suécia,LLM GPT,japão-vs-suécia
2026-06-25,23h,Tunísia,,0.0,x,2.0,,Holanda,LLM GPT,tunísia-vs-holanda
2026-06-26,02h,Turquia,,1.0,x,1.0,,Estados Unidos,LLM GPT,turquia-vs-estados_unidos
2026-06-26,02h,Paraguai,,1.0,x,0.0,,Austrália,LLM GPT,paraguai-vs-austrália
2026-06-26,19h,Noruega,,1.0,x,2.0,,França,LLM GPT,noruega-vs-frança
2026-06-26,19h,Senegal,,2.0,x,0.0,,Iraque,LLM GPT,senegal-vs-iraque
2026-06-27,00h,Cabo Verde,,1.0,x,1.0,,Arábia Saudita,LLM GPT,cabo_verde-vs-arábia_saudita
2026-06-27,00h,Uruguai,,1.0,x,2.0,,Espanha,LLM GPT,uruguai-vs-espanha
2026-06-27,03h,Egito,,2.0,x,1.0,,Irã,LLM GPT,egito-vs-irã
2026-06-27,03h,Nova Zelândia,,0.0,x,3.0,,Bélgica,LLM GPT,nova_zelândia-vs-bélgica
2026-06-27,21h,Panamá,,0.0,x,3.0,,Inglaterra,LLM GPT,panamá-vs-inglaterra
2026-06-27,21h,Croácia,,1.0,x,1.0,,Gana,LLM GPT,croácia-vs-gana
2026-06-27,23h,Colômbia,,1.0,x,1.0,,Portugal,LLM GPT,colômbia-vs-portugal
2026-06-27,23h,RD Congo,,1.0,x,1.0,,Uzbequistão,LLM GPT,rd_congo-vs-uzbequistão
2026-06-28,02h,Argélia,,1.0,x,1.0,,Áustria,LLM GPT,argélia-vs-áustria
2026-06-28,02h,Jordânia,,0.0,x,3.0,,Argentina,LLM GPT,jordânia-vs-argentina
